dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
dataset3,2,6,700,KNN,2,5,0.9714285714285714,0.004029035568237305
dataset3,2,6,700,KNN,2,6,0.9571428571428572,0.005792140960693359
dataset3,2,6,700,KNN,2,7,0.9714285714285714,0.0020220279693603516
dataset3,2,6,700,KNN,2,8,0.9571428571428572,0.00201416015625
dataset3,2,6,700,KNN,2,9,1.0,0.004040956497192383
dataset3,2,6,700,KNN,3,0,0.9714285714285714,0.0019986629486083984
dataset3,2,6,700,KNN,3,1,0.9142857142857143,0.0030841827392578125
dataset3,2,6,700,KNN,3,2,0.9857142857142858,0.002510547637939453
dataset3,2,6,700,KNN,3,3,0.9714285714285714,0.004101991653442383
dataset3,2,6,700,KNN,3,4,1.0,0.0019998550415039062
dataset3,2,6,700,KNN,3,5,0.9714285714285714,0.004263162612915039
dataset3,2,6,700,KNN,3,6,0.9714285714285714,0.0029985904693603516
dataset3,2,6,700,KNN,3,7,0.9571428571428572,0.002997875213623047
dataset3,2,6,700,KNN,3,8,0.9571428571428572,0.002026796340942383
dataset3,2,6,700,KNN,3,9,0.9714285714285714,0.0020322799682617188
dataset3,2,6,700,KNN,4,0,0.9571428571428572,0.00202178955078125
dataset3,2,6,700,KNN,4,1,0.9857142857142858,0.0020227432250976562
dataset3,2,6,700,KNN,4,2,0.9714285714285714,0.0037746429443359375
dataset3,2,6,700,KNN,4,3,0.9142857142857143,0.0020143985748291016
dataset3,2,6,700,KNN,4,4,0.9857142857142858,0.0020246505737304688
dataset3,2,6,700,KNN,4,5,0.9714285714285714,0.004047393798828125
dataset3,2,6,700,KNN,4,6,0.9428571428571428,0.0020112991333007812
dataset3,2,6,700,KNN,4,7,0.9571428571428572,0.0020165443420410156
dataset3,2,6,700,KNN,4,8,0.9857142857142858,0.002019166946411133
dataset3,2,6,700,KNN,4,9,0.9571428571428572,0.0052182674407958984
dataset3,2,6,700,KNN,5,0,0.9571428571428572,0.0
dataset3,2,6,700,KNN,5,1,0.9714285714285714,0.0020177364349365234
dataset3,2,6,700,KNN,5,2,0.9571428571428572,0.002017974853515625
dataset3,2,6,700,KNN,5,3,0.9714285714285714,0.0020122528076171875
dataset3,2,6,700,KNN,5,4,0.9714285714285714,0.002020120620727539
dataset3,2,6,700,KNN,5,5,0.9857142857142858,0.0020172595977783203
dataset3,2,6,700,KNN,5,6,0.9857142857142858,0.004029035568237305
dataset3,2,6,700,KNN,5,7,0.9857142857142858,0.0037648677825927734
dataset3,2,6,700,KNN,5,8,0.9285714285714286,0.002020120620727539
dataset3,2,6,700,KNN,5,9,0.9571428571428572,0.0020182132720947266
dataset3,2,6,700,KNN,6,0,0.9571428571428572,0.0040361881256103516
dataset3,2,6,700,KNN,6,1,0.9857142857142858,0.0033516883850097656
dataset3,2,6,700,KNN,6,2,0.9857142857142858,0.0034027099609375
dataset3,2,6,700,KNN,6,3,0.9714285714285714,0.0029981136322021484
dataset3,2,6,700,KNN,6,4,0.9714285714285714,0.002995729446411133
dataset3,2,6,700,KNN,6,5,0.9571428571428572,0.004051923751831055
dataset3,2,6,700,KNN,6,6,0.9714285714285714,0.005242824554443359
dataset3,2,6,700,KNN,6,7,0.9571428571428572,0.0019948482513427734
dataset3,2,6,700,KNN,6,8,0.9428571428571428,0.002000093460083008
dataset3,2,6,700,KNN,6,9,0.9714285714285714,0.0039823055267333984
dataset3,2,6,700,KNN,7,0,0.9714285714285714,0.0010023117065429688
dataset3,2,6,700,KNN,7,1,0.9714285714285714,0.0034415721893310547
dataset3,2,6,700,KNN,7,2,0.9285714285714286,0.007018327713012695
dataset3,2,6,700,KNN,7,3,0.9428571428571428,0.0019974708557128906
dataset3,2,6,700,KNN,7,4,0.9714285714285714,0.002999544143676758
dataset3,2,6,700,KNN,7,5,0.9428571428571428,0.0026607513427734375
dataset3,2,6,700,KNN,7,6,1.0,0.0030012130737304688
dataset3,2,6,700,KNN,7,7,0.9714285714285714,0.001001596450805664
dataset3,2,6,700,KNN,7,8,0.9714285714285714,0.003102540969848633
dataset3,2,6,700,KNN,7,9,0.9571428571428572,0.0020127296447753906
dataset3,2,6,700,KNN,8,0,0.9714285714285714,0.0040285587310791016
dataset3,2,6,700,KNN,8,1,0.9571428571428572,0.0020101070404052734
dataset3,2,6,700,KNN,8,2,0.9428571428571428,0.005131721496582031
dataset3,2,6,700,KNN,8,3,0.9428571428571428,0.0
dataset3,2,6,700,KNN,8,4,0.9714285714285714,0.01394963264465332
dataset3,2,6,700,KNN,8,5,0.9428571428571428,0.0041501522064208984
dataset3,2,6,700,KNN,8,6,0.9857142857142858,0.005685567855834961
dataset3,2,6,700,KNN,8,7,1.0,0.0
dataset3,2,6,700,KNN,8,8,0.9571428571428572,0.0
dataset3,2,6,700,KNN,8,9,0.9714285714285714,0.003789186477661133
dataset3,2,6,700,KNN,9,0,0.9857142857142858,0.0020151138305664062
dataset3,2,6,700,KNN,9,1,0.9142857142857143,0.0030074119567871094
dataset3,2,6,700,KNN,9,2,0.9571428571428572,0.0020012855529785156
dataset3,2,6,700,KNN,9,3,0.9571428571428572,0.004147768020629883
dataset3,2,6,700,KNN,9,4,0.9428571428571428,0.008048534393310547
dataset3,2,6,700,KNN,9,5,0.9714285714285714,0.0030090808868408203
dataset3,2,6,700,KNN,9,6,0.9857142857142858,0.000997304916381836
dataset3,2,6,700,KNN,9,7,0.9714285714285714,0.003996133804321289
dataset3,2,6,700,KNN,9,8,0.9571428571428572,0.001994609832763672
dataset3,2,6,700,KNN,9,9,0.9857142857142858,0.0
dataset3,2,6,700,XGBoost,0,0,1.0,0.0914909839630127
dataset3,2,6,700,XGBoost,0,1,0.9714285714285714,0.08940267562866211
dataset3,2,6,700,XGBoost,0,2,0.9571428571428572,0.074462890625
dataset3,2,6,700,XGBoost,0,3,0.9857142857142858,0.0730736255645752
dataset3,2,6,700,XGBoost,0,4,0.9857142857142858,0.0768272876739502
dataset3,2,6,700,XGBoost,0,5,1.0,0.07736349105834961
dataset3,2,6,700,XGBoost,0,6,0.9714285714285714,0.06527328491210938
dataset3,2,6,700,XGBoost,0,7,0.9857142857142858,0.06527233123779297
dataset3,2,6,700,XGBoost,0,8,0.9857142857142858,0.06527161598205566
dataset3,2,6,700,XGBoost,0,9,1.0,0.07716917991638184
dataset3,2,6,700,XGBoost,1,0,0.9857142857142858,0.07167387008666992
dataset3,2,6,700,XGBoost,1,1,0.9571428571428572,0.06461262702941895
dataset3,2,6,700,XGBoost,1,2,0.9857142857142858,0.08126568794250488
dataset3,2,6,700,XGBoost,1,3,0.9857142857142858,0.06526851654052734
dataset3,2,6,700,XGBoost,1,4,1.0,0.06328296661376953
dataset3,2,6,700,XGBoost,1,5,1.0,0.06729292869567871
dataset3,2,6,700,XGBoost,1,6,1.0,0.07426095008850098
dataset3,2,6,700,XGBoost,1,7,1.0,0.06732010841369629
dataset3,2,6,700,XGBoost,1,8,0.9571428571428572,0.06357908248901367
dataset3,2,6,700,XGBoost,1,9,0.9857142857142858,0.045441627502441406
dataset3,2,6,700,XGBoost,2,0,0.9857142857142858,0.04543137550354004
dataset3,2,6,700,XGBoost,2,1,0.9857142857142858,0.2621634006500244
dataset3,2,6,700,XGBoost,2,2,1.0,0.06104469299316406
dataset3,2,6,700,XGBoost,2,3,0.9714285714285714,0.07118463516235352
dataset3,2,6,700,XGBoost,2,4,0.9714285714285714,0.2103891372680664
dataset3,2,6,700,XGBoost,2,5,0.9857142857142858,0.060997724533081055
dataset3,2,6,700,XGBoost,2,6,0.9857142857142858,0.07013797760009766
dataset3,2,6,700,XGBoost,2,7,0.9714285714285714,0.07236242294311523
dataset3,2,6,700,XGBoost,2,8,0.9571428571428572,0.08310699462890625
dataset3,2,6,700,XGBoost,2,9,1.0,0.06648468971252441
dataset3,2,6,700,XGBoost,3,0,0.9857142857142858,0.07130312919616699
dataset3,2,6,700,XGBoost,3,1,1.0,0.07342791557312012
dataset3,2,6,700,XGBoost,3,2,1.0,0.06152820587158203
dataset3,2,6,700,XGBoost,3,3,0.9714285714285714,0.07426977157592773
dataset3,2,6,700,XGBoost,3,4,1.0,0.07737898826599121
dataset3,2,6,700,XGBoost,3,5,0.9857142857142858,0.06480288505554199
dataset3,2,6,700,XGBoost,3,6,0.9857142857142858,0.11500191688537598
dataset3,2,6,700,XGBoost,3,7,0.9428571428571428,0.05951642990112305
dataset3,2,6,700,XGBoost,3,8,0.9857142857142858,0.06357336044311523
dataset3,2,6,700,XGBoost,3,9,1.0,0.07344222068786621
dataset3,2,6,700,XGBoost,4,0,1.0,0.09761381149291992
dataset3,2,6,700,XGBoost,4,1,0.9857142857142858,0.06704592704772949
dataset3,2,6,700,XGBoost,4,2,0.9857142857142858,0.06652569770812988
dataset3,2,6,700,XGBoost,4,3,0.9857142857142858,0.22535395622253418
dataset3,2,6,700,XGBoost,4,4,1.0,0.07129693031311035
dataset3,2,6,700,XGBoost,4,5,0.9857142857142858,0.061300039291381836
dataset3,2,6,700,XGBoost,4,6,0.9857142857142858,0.056391000747680664
dataset3,2,6,700,XGBoost,4,7,0.9714285714285714,0.09241676330566406
dataset3,2,6,700,XGBoost,4,8,0.9857142857142858,0.06845378875732422
dataset3,2,6,700,XGBoost,4,9,0.9714285714285714,0.0711827278137207
dataset3,2,6,700,XGBoost,5,0,0.9714285714285714,0.07158470153808594
dataset3,2,6,700,XGBoost,5,1,1.0,0.07687640190124512
dataset3,2,6,700,XGBoost,5,2,1.0,0.0612788200378418
dataset3,2,6,700,XGBoost,5,3,0.9857142857142858,0.06127667427062988
dataset3,2,6,700,XGBoost,5,4,0.9857142857142858,0.0951685905456543
dataset3,2,6,700,XGBoost,5,5,1.0,0.07048606872558594
dataset3,2,6,700,XGBoost,5,6,0.9857142857142858,0.06344819068908691
dataset3,2,6,700,XGBoost,5,7,0.9857142857142858,0.07122540473937988
dataset3,2,6,700,XGBoost,5,8,0.9857142857142858,0.07167911529541016
dataset3,2,6,700,XGBoost,5,9,0.9857142857142858,0.05940103530883789
dataset3,2,6,700,XGBoost,6,0,1.0,0.06126594543457031
dataset3,2,6,700,XGBoost,6,1,0.9714285714285714,0.09682726860046387
dataset3,2,6,700,XGBoost,6,2,1.0,0.07683420181274414
dataset3,2,6,700,XGBoost,6,3,0.9857142857142858,0.06330084800720215
dataset3,2,6,700,XGBoost,6,4,0.9857142857142858,0.10434484481811523
dataset3,2,6,700,XGBoost,6,5,0.9857142857142858,0.06426191329956055
dataset3,2,6,700,XGBoost,6,6,0.9714285714285714,0.05946803092956543
dataset3,2,6,700,XGBoost,6,7,0.9857142857142858,0.06508970260620117
dataset3,2,6,700,XGBoost,6,8,0.9857142857142858,0.2209315299987793
dataset3,2,6,700,XGBoost,6,9,0.9714285714285714,0.06815266609191895
dataset3,2,6,700,XGBoost,7,0,0.9857142857142858,0.06128382682800293
dataset3,2,6,700,XGBoost,7,1,0.9714285714285714,0.06127786636352539
dataset3,2,6,700,XGBoost,7,2,0.9857142857142858,0.09216785430908203
dataset3,2,6,700,XGBoost,7,3,0.9857142857142858,0.06532645225524902
dataset3,2,6,700,XGBoost,7,4,0.9714285714285714,0.06474041938781738
dataset3,2,6,700,XGBoost,7,5,1.0,0.057532548904418945
dataset3,2,6,700,XGBoost,7,6,0.9857142857142858,0.09459400177001953
dataset3,2,6,700,XGBoost,7,7,1.0,0.06763315200805664
dataset3,2,6,700,XGBoost,7,8,1.0,0.06128096580505371
dataset3,2,6,700,XGBoost,7,9,0.9857142857142858,0.07092952728271484
dataset3,2,6,700,XGBoost,8,0,0.9857142857142858,0.08678245544433594
dataset3,2,6,700,XGBoost,8,1,0.9857142857142858,0.07068777084350586
dataset3,2,6,700,XGBoost,8,2,0.9714285714285714,0.07076311111450195
dataset3,2,6,700,XGBoost,8,3,0.9857142857142858,0.17270994186401367
dataset3,2,6,700,XGBoost,8,4,0.9857142857142858,0.06134462356567383
dataset3,2,6,700,XGBoost,8,5,0.9857142857142858,0.06194901466369629
dataset3,2,6,700,XGBoost,8,6,0.9857142857142858,0.0868222713470459
dataset3,2,6,700,XGBoost,8,7,0.9857142857142858,0.08370733261108398
dataset3,2,6,700,XGBoost,8,8,0.9714285714285714,0.06595659255981445
dataset3,2,6,700,XGBoost,8,9,1.0,0.08011794090270996
dataset3,2,6,700,XGBoost,9,0,0.9714285714285714,0.06869864463806152
dataset3,2,6,700,XGBoost,9,1,0.9571428571428572,0.0625452995300293
dataset3,2,6,700,XGBoost,9,2,0.9857142857142858,0.06311631202697754
dataset3,2,6,700,XGBoost,9,3,0.9857142857142858,0.0899515151977539
dataset3,2,6,700,XGBoost,9,4,1.0,0.07116389274597168
dataset3,2,6,700,XGBoost,9,5,0.9714285714285714,0.06334733963012695
dataset3,2,6,700,XGBoost,9,6,0.9857142857142858,0.0653376579284668
dataset3,2,6,700,XGBoost,9,7,0.9714285714285714,0.08287286758422852
dataset3,2,6,700,XGBoost,9,8,0.9714285714285714,0.07116270065307617
dataset3,2,6,700,XGBoost,9,9,0.9857142857142858,0.08951830863952637
dataset3,2,6,700,RandomForest,0,0,0.9857142857142858,0.44284915924072266
dataset3,2,6,700,RandomForest,0,1,0.9714285714285714,0.36588549613952637
dataset3,2,6,700,RandomForest,0,2,0.9428571428571428,0.39336729049682617
dataset3,2,6,700,RandomForest,0,3,0.9857142857142858,0.3960611820220947
dataset3,2,6,700,RandomForest,0,4,0.9714285714285714,0.40007948875427246
dataset3,2,6,700,RandomForest,0,5,1.0,0.42559003829956055
dataset3,2,6,700,RandomForest,0,6,0.9714285714285714,0.4986424446105957
dataset3,2,6,700,RandomForest,0,7,0.9714285714285714,0.5441296100616455
dataset3,2,6,700,RandomForest,0,8,1.0,0.4212532043457031
dataset3,2,6,700,RandomForest,0,9,0.9857142857142858,0.3520820140838623
dataset3,2,6,700,RandomForest,1,0,0.9714285714285714,0.3302733898162842
dataset3,2,6,700,RandomForest,1,1,0.9428571428571428,0.32683515548706055
dataset3,2,6,700,RandomForest,1,2,0.9857142857142858,0.4164755344390869
dataset3,2,6,700,RandomForest,1,3,0.9857142857142858,0.3739509582519531
dataset3,2,6,700,RandomForest,1,4,0.9857142857142858,0.33849191665649414
dataset3,2,6,700,RandomForest,1,5,1.0,0.3569774627685547
dataset3,2,6,700,RandomForest,1,6,1.0,0.3707306385040283
dataset3,2,6,700,RandomForest,1,7,0.9571428571428572,0.5380771160125732
dataset3,2,6,700,RandomForest,1,8,0.9714285714285714,0.543919563293457
dataset3,2,6,700,RandomForest,1,9,0.9857142857142858,0.5889155864715576
dataset3,2,6,700,RandomForest,2,0,0.9857142857142858,0.3590972423553467
dataset3,2,6,700,RandomForest,2,1,1.0,0.3565967082977295
dataset3,2,6,700,RandomForest,2,2,0.9714285714285714,0.34825825691223145
dataset3,2,6,700,RandomForest,2,3,0.9714285714285714,0.3519101142883301
dataset3,2,6,700,RandomForest,2,4,0.9857142857142858,0.35424327850341797
dataset3,2,6,700,RandomForest,2,5,1.0,0.3323183059692383
dataset3,2,6,700,RandomForest,2,6,0.9857142857142858,0.34200096130371094
dataset3,2,6,700,RandomForest,2,7,0.9571428571428572,0.35216593742370605
dataset3,2,6,700,RandomForest,2,8,0.9571428571428572,0.3570406436920166
dataset3,2,6,700,RandomForest,2,9,1.0,0.335604190826416
dataset3,2,6,700,RandomForest,3,0,0.9857142857142858,0.3442108631134033
dataset3,2,6,700,RandomForest,3,1,0.9714285714285714,0.43545985221862793
dataset3,2,6,700,RandomForest,3,2,1.0,0.332904577255249
dataset3,2,6,700,RandomForest,3,3,0.9714285714285714,0.3425161838531494
dataset3,2,6,700,RandomForest,3,4,1.0,0.3941929340362549
dataset3,2,6,700,RandomForest,3,5,0.9857142857142858,0.3424222469329834
dataset3,2,6,700,RandomForest,3,6,0.9857142857142858,0.3427901268005371
dataset3,2,6,700,RandomForest,3,7,0.9428571428571428,0.33008551597595215
dataset3,2,6,700,RandomForest,3,8,0.9857142857142858,0.34670329093933105
dataset3,2,6,700,RandomForest,3,9,0.9857142857142858,0.3647749423980713
dataset3,2,6,700,RandomForest,4,0,1.0,0.37096643447875977
dataset3,2,6,700,RandomForest,4,1,1.0,0.3331258296966553
dataset3,2,6,700,RandomForest,4,2,0.9857142857142858,0.3421487808227539
dataset3,2,6,700,RandomForest,4,3,0.9571428571428572,0.3446924686431885
dataset3,2,6,700,RandomForest,4,4,1.0,0.32796549797058105
dataset3,2,6,700,RandomForest,4,5,0.9571428571428572,0.3536970615386963
dataset3,2,6,700,RandomForest,4,6,0.9714285714285714,0.7849233150482178
dataset3,2,6,700,RandomForest,4,7,0.9714285714285714,0.33116698265075684
dataset3,2,6,700,RandomForest,4,8,1.0,0.3363516330718994
dataset3,2,6,700,RandomForest,4,9,0.9714285714285714,0.3525350093841553
dataset3,2,6,700,RandomForest,5,0,0.9571428571428572,0.43219780921936035
dataset3,2,6,700,RandomForest,5,1,0.9857142857142858,0.4841153621673584
dataset3,2,6,700,RandomForest,5,2,0.9857142857142858,0.4492323398590088
dataset3,2,6,700,RandomForest,5,3,0.9714285714285714,0.3819465637207031
dataset3,2,6,700,RandomForest,5,4,0.9714285714285714,0.4026784896850586
dataset3,2,6,700,RandomForest,5,5,1.0,0.39761805534362793
dataset3,2,6,700,RandomForest,5,6,0.9857142857142858,0.39785170555114746
dataset3,2,6,700,RandomForest,5,7,1.0,0.43540406227111816
dataset3,2,6,700,RandomForest,5,8,0.9857142857142858,0.44965529441833496
dataset3,2,6,700,RandomForest,5,9,0.9857142857142858,0.5038163661956787
dataset3,2,6,700,RandomForest,6,0,1.0,0.41204142570495605
dataset3,2,6,700,RandomForest,6,1,0.9714285714285714,0.4551234245300293
dataset3,2,6,700,RandomForest,6,2,0.9857142857142858,0.7199406623840332
dataset3,2,6,700,RandomForest,6,3,0.9714285714285714,0.45957231521606445
dataset3,2,6,700,RandomForest,6,4,0.9857142857142858,0.4575667381286621
dataset3,2,6,700,RandomForest,6,5,0.9857142857142858,0.38634824752807617
dataset3,2,6,700,RandomForest,6,6,0.9714285714285714,0.3711426258087158
dataset3,2,6,700,RandomForest,6,7,0.9857142857142858,0.44803380966186523
dataset3,2,6,700,RandomForest,6,8,0.9714285714285714,0.3179917335510254
dataset3,2,6,700,RandomForest,6,9,0.9714285714285714,0.3280456066131592
dataset3,2,6,700,RandomForest,7,0,0.9857142857142858,0.3070864677429199
dataset3,2,6,700,RandomForest,7,1,0.9857142857142858,0.4885392189025879
dataset3,2,6,700,RandomForest,7,2,0.9857142857142858,0.5080604553222656
dataset3,2,6,700,RandomForest,7,3,0.9857142857142858,0.42662477493286133
dataset3,2,6,700,RandomForest,7,4,0.9571428571428572,0.43138837814331055
dataset3,2,6,700,RandomForest,7,5,0.9571428571428572,0.38657546043395996
dataset3,2,6,700,RandomForest,7,6,0.9857142857142858,0.4732096195220947
dataset3,2,6,700,RandomForest,7,7,1.0,0.47752904891967773
dataset3,2,6,700,RandomForest,7,8,1.0,0.407285213470459
dataset3,2,6,700,RandomForest,7,9,0.9714285714285714,0.533916711807251
dataset3,2,6,700,RandomForest,8,0,0.9857142857142858,0.5527892112731934
dataset3,2,6,700,RandomForest,8,1,0.9857142857142858,0.36456751823425293
dataset3,2,6,700,RandomForest,8,2,0.9714285714285714,0.39717936515808105
dataset3,2,6,700,RandomForest,8,3,0.9714285714285714,0.3926372528076172
dataset3,2,6,700,RandomForest,8,4,1.0,0.41998291015625
dataset3,2,6,700,RandomForest,8,5,0.9714285714285714,0.445004940032959
dataset3,2,6,700,RandomForest,8,6,0.9857142857142858,0.47701573371887207
dataset3,2,6,700,RandomForest,8,7,1.0,0.39869236946105957
dataset3,2,6,700,RandomForest,8,8,0.9714285714285714,0.558401346206665
dataset3,2,6,700,RandomForest,8,9,0.9857142857142858,0.4561436176300049
dataset3,2,6,700,RandomForest,9,0,0.9714285714285714,0.6074912548065186
dataset3,2,6,700,RandomForest,9,1,0.9714285714285714,0.634760856628418
dataset3,2,6,700,RandomForest,9,2,1.0,0.44700145721435547
dataset3,2,6,700,RandomForest,9,3,0.9857142857142858,0.394040584564209
dataset3,2,6,700,RandomForest,9,4,1.0,0.43402695655822754
dataset3,2,6,700,RandomForest,9,5,0.9714285714285714,0.3713111877441406
dataset3,2,6,700,RandomForest,9,6,0.9857142857142858,0.3572804927825928
dataset3,2,6,700,RandomForest,9,7,0.9714285714285714,0.3502991199493408
dataset3,2,6,700,RandomForest,9,8,0.9714285714285714,0.35829949378967285
dataset3,2,6,700,RandomForest,9,9,0.9857142857142858,0.3570432662963867
dataset4,2,4,700,DecisionTree,0,0,0.9285714285714286,0.009131669998168945
dataset4,2,4,700,DecisionTree,0,1,0.9,0.0040247440338134766
dataset4,2,4,700,DecisionTree,0,2,0.7285714285714285,0.0
dataset4,2,4,700,DecisionTree,0,3,0.8428571428571429,0.0
dataset4,2,4,700,DecisionTree,0,4,0.8857142857142857,0.003764629364013672
dataset4,2,4,700,DecisionTree,0,5,0.9428571428571428,0.0020155906677246094
dataset4,2,4,700,DecisionTree,0,6,0.8714285714285714,0.0
dataset4,2,4,700,DecisionTree,0,7,0.9,0.012224912643432617
dataset4,2,4,700,DecisionTree,0,8,0.8571428571428571,0.003767728805541992
dataset4,2,4,700,DecisionTree,0,9,0.9,0.0
dataset4,2,4,700,DecisionTree,1,0,0.8285714285714286,0.004022121429443359
dataset4,2,4,700,DecisionTree,1,1,0.9,0.004019737243652344
dataset4,2,4,700,DecisionTree,1,2,0.8428571428571429,0.00402379035949707
dataset4,2,4,700,DecisionTree,1,3,0.8428571428571429,0.002010822296142578
dataset4,2,4,700,DecisionTree,1,4,0.8714285714285714,0.007733821868896484
dataset4,2,4,700,DecisionTree,1,5,0.8,0.0
dataset4,2,4,700,DecisionTree,1,6,0.8857142857142857,0.0
dataset4,2,4,700,DecisionTree,1,7,0.8571428571428571,0.003022909164428711
dataset4,2,4,700,DecisionTree,1,8,0.8142857142857143,0.004979372024536133
dataset4,2,4,700,DecisionTree,1,9,0.8714285714285714,0.004016876220703125
dataset4,2,4,700,DecisionTree,2,0,0.8857142857142857,0.004689455032348633
dataset4,2,4,700,DecisionTree,2,1,0.8714285714285714,0.0052852630615234375
dataset4,2,4,700,DecisionTree,2,2,0.8714285714285714,0.006027698516845703
dataset4,2,4,700,DecisionTree,2,3,0.9285714285714286,0.004381656646728516
dataset4,2,4,700,DecisionTree,2,4,0.7,0.003824949264526367
dataset4,2,4,700,DecisionTree,2,5,0.9142857142857143,0.0
dataset4,2,4,700,DecisionTree,2,6,0.8857142857142857,0.011487722396850586
dataset4,2,4,700,DecisionTree,2,7,0.8714285714285714,0.004021883010864258
dataset4,2,4,700,DecisionTree,2,8,0.8142857142857143,0.006031036376953125
dataset4,2,4,700,DecisionTree,2,9,0.9,0.0020148754119873047
dataset4,2,4,700,DecisionTree,3,0,0.8571428571428571,0.004024028778076172
dataset4,2,4,700,DecisionTree,3,1,0.9571428571428572,0.0
dataset4,2,4,700,DecisionTree,3,2,0.8857142857142857,0.010545969009399414
dataset4,2,4,700,DecisionTree,3,3,0.8428571428571429,0.0015125274658203125
dataset4,2,4,700,DecisionTree,3,4,0.8571428571428571,0.008511066436767578
dataset4,2,4,700,DecisionTree,3,5,0.8,0.004023075103759766
dataset4,2,4,700,DecisionTree,3,6,0.8428571428571429,0.0031239986419677734
dataset4,2,4,700,DecisionTree,3,7,0.8285714285714286,0.006830453872680664
dataset4,2,4,700,DecisionTree,3,8,0.8714285714285714,0.0040225982666015625
dataset4,2,4,700,DecisionTree,3,9,0.9142857142857143,0.004978179931640625
dataset4,2,4,700,DecisionTree,4,0,0.7714285714285715,0.00403141975402832
dataset4,2,4,700,DecisionTree,4,1,0.8714285714285714,0.007687807083129883
dataset4,2,4,700,DecisionTree,4,2,0.7714285714285715,0.004996061325073242
dataset4,2,4,700,DecisionTree,4,3,0.9142857142857143,0.0051975250244140625
dataset4,2,4,700,DecisionTree,4,4,0.9142857142857143,0.0075337886810302734
dataset4,2,4,700,DecisionTree,4,5,0.9142857142857143,0.0
dataset4,2,4,700,DecisionTree,4,6,0.9428571428571428,0.012121438980102539
dataset4,2,4,700,DecisionTree,4,7,0.8714285714285714,0.003993988037109375
dataset4,2,4,700,DecisionTree,4,8,0.8714285714285714,0.00399470329284668
dataset4,2,4,700,DecisionTree,4,9,0.8571428571428571,0.00478672981262207
dataset4,2,4,700,DecisionTree,5,0,0.9142857142857143,0.003996849060058594
dataset4,2,4,700,DecisionTree,5,1,0.8,0.004999637603759766
dataset4,2,4,700,DecisionTree,5,2,0.8571428571428571,0.004996299743652344
dataset4,2,4,700,DecisionTree,5,3,0.9285714285714286,0.0035250186920166016
dataset4,2,4,700,DecisionTree,5,4,0.8571428571428571,0.0026307106018066406
dataset4,2,4,700,DecisionTree,5,5,0.9285714285714286,0.004021644592285156
dataset4,2,4,700,DecisionTree,5,6,0.8285714285714286,0.0048885345458984375
dataset4,2,4,700,DecisionTree,5,7,0.9571428571428572,0.0
dataset4,2,4,700,DecisionTree,5,8,0.8428571428571429,0.007673740386962891
dataset4,2,4,700,DecisionTree,5,9,0.9,0.004019021987915039
dataset4,2,4,700,DecisionTree,6,0,0.8428571428571429,0.00402522087097168
dataset4,2,4,700,DecisionTree,6,1,0.8857142857142857,0.0060291290283203125
dataset4,2,4,700,DecisionTree,6,2,0.8857142857142857,0.004014492034912109
dataset4,2,4,700,DecisionTree,6,3,0.8571428571428571,0.002009868621826172
dataset4,2,4,700,DecisionTree,6,4,0.8142857142857143,0.00693964958190918
dataset4,2,4,700,DecisionTree,6,5,0.8857142857142857,0.004023551940917969
dataset4,2,4,700,DecisionTree,6,6,0.9,0.008357048034667969
dataset4,2,4,700,DecisionTree,6,7,0.8857142857142857,0.005700349807739258
dataset4,2,4,700,DecisionTree,6,8,0.8857142857142857,0.005407094955444336
dataset4,2,4,700,DecisionTree,6,9,0.8571428571428571,0.003999233245849609
dataset4,2,4,700,DecisionTree,7,0,0.8571428571428571,0.003998756408691406
dataset4,2,4,700,DecisionTree,7,1,0.7857142857142857,0.004608154296875
dataset4,2,4,700,DecisionTree,7,2,0.8571428571428571,0.003999471664428711
dataset4,2,4,700,DecisionTree,7,3,0.9142857142857143,0.003996372222900391
dataset4,2,4,700,DecisionTree,7,4,0.8285714285714286,0.010440826416015625
dataset4,2,4,700,DecisionTree,7,5,0.9,0.005358695983886719
dataset4,2,4,700,DecisionTree,7,6,0.9142857142857143,0.00970602035522461
dataset4,2,4,700,DecisionTree,7,7,0.9,0.004997730255126953
dataset4,2,4,700,DecisionTree,7,8,0.8857142857142857,0.004998207092285156
dataset4,2,4,700,DecisionTree,7,9,0.8,0.003988504409790039
dataset4,2,4,700,DecisionTree,8,0,0.9,0.004998922348022461
dataset4,2,4,700,DecisionTree,8,1,0.9285714285714286,0.007982730865478516
dataset4,2,4,700,DecisionTree,8,2,0.8,0.003997802734375
dataset4,2,4,700,DecisionTree,8,3,0.8714285714285714,0.005003929138183594
dataset4,2,4,700,DecisionTree,8,4,0.8571428571428571,0.0030088424682617188
dataset4,2,4,700,DecisionTree,8,5,0.9428571428571428,0.006417512893676758
dataset4,2,4,700,DecisionTree,8,6,0.8857142857142857,0.004024028778076172
dataset4,2,4,700,DecisionTree,8,7,0.8571428571428571,0.006356477737426758
dataset4,2,4,700,DecisionTree,8,8,0.9,0.002008676528930664
dataset4,2,4,700,DecisionTree,8,9,0.9,0.0
dataset4,2,4,700,DecisionTree,9,0,0.8428571428571429,0.0
dataset4,2,4,700,DecisionTree,9,1,0.8571428571428571,0.010005474090576172
dataset4,2,4,700,DecisionTree,9,2,0.8428571428571429,0.004020214080810547
dataset4,2,4,700,DecisionTree,9,3,0.8142857142857143,0.0017542839050292969
