Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time,source_file,algorithm
7,mushroom,2,3.000000,154,sdsa_rf,8,7,0.733333,0.115395,dataset-mushroom-mc-8.csv,sdsa_rf
8,mushroom,2,3.000000,154,sdsa_rf,8,8,0.666667,0.109839,dataset-mushroom-mc-8.csv,sdsa_rf
9,mushroom,2,3.000000,154,sdsa_rf,8,9,0.800000,0.109190,dataset-mushroom-mc-8.csv,sdsa_rf
0,dataset2,2,2.000000,700,sdsa_rf,9,0,0.971429,0.581971,dataset-dataset2-mc-9.csv,sdsa_rf
1,dataset2,2,2.000000,700,sdsa_rf,9,1,0.971429,0.585423,dataset-dataset2-mc-9.csv,sdsa_rf
2,dataset2,2,2.000000,700,sdsa_rf,9,2,0.942857,0.371799,dataset-dataset2-mc-9.csv,sdsa_rf
3,dataset2,2,2.000000,700,sdsa_rf,9,3,0.942857,0.497420,dataset-dataset2-mc-9.csv,sdsa_rf
4,dataset2,2,2.000000,700,sdsa_rf,9,4,0.914286,0.371821,dataset-dataset2-mc-9.csv,sdsa_rf
5,dataset2,2,2.000000,700,sdsa_rf,9,5,0.957143,0.355782,dataset-dataset2-mc-9.csv,sdsa_rf
6,dataset2,2,2.000000,700,sdsa_rf,9,6,0.971429,0.344131,dataset-dataset2-mc-9.csv,sdsa_rf
7,dataset2,2,2.000000,700,sdsa_rf,9,7,0.957143,0.371970,dataset-dataset2-mc-9.csv,sdsa_rf
8,dataset2,2,2.000000,700,sdsa_rf,9,8,0.900000,0.347285,dataset-dataset2-mc-9.csv,sdsa_rf
9,dataset2,2,2.000000,700,sdsa_rf,9,9,0.928571,0.363185,dataset-dataset2-mc-9.csv,sdsa_rf
0,european-climates,2,16.000000,324,sdsa_rf,6,0,0.939394,0.234550,dataset-european-climates-mc-6.csv,sdsa_rf
1,european-climates,2,16.000000,324,sdsa_rf,6,1,0.939394,0.228197,dataset-european-climates-mc-6.csv,sdsa_rf
2,european-climates,2,16.000000,324,sdsa_rf,6,2,0.939394,0.230425,dataset-european-climates-mc-6.csv,sdsa_rf
3,european-climates,2,16.000000,324,sdsa_rf,6,3,0.969697,0.230940,dataset-european-climates-mc-6.csv,sdsa_rf
4,european-climates,2,16.000000,324,sdsa_rf,6,4,0.968750,0.231680,dataset-european-climates-mc-6.csv,sdsa_rf
5,european-climates,2,16.000000,324,sdsa_rf,6,5,0.968750,0.228904,dataset-european-climates-mc-6.csv,sdsa_rf
6,european-climates,2,16.000000,324,sdsa_rf,6,6,0.937500,0.228721,dataset-european-climates-mc-6.csv,sdsa_rf
7,european-climates,2,16.000000,324,sdsa_rf,6,7,0.968750,0.231658,dataset-european-climates-mc-6.csv,sdsa_rf
8,european-climates,2,16.000000,324,sdsa_rf,6,8,0.937500,0.227559,dataset-european-climates-mc-6.csv,sdsa_rf
9,european-climates,2,16.000000,324,sdsa_rf,6,9,0.937500,0.227519,dataset-european-climates-mc-6.csv,sdsa_rf
0,dataset2,2,2.000000,700,sdsa_rf,7,0,0.928571,0.577641,dataset-dataset2-mc-7.csv,sdsa_rf
1,dataset2,2,2.000000,700,sdsa_rf,7,1,0.957143,0.603972,dataset-dataset2-mc-7.csv,sdsa_rf
2,dataset2,2,2.000000,700,sdsa_rf,7,2,0.914286,0.405707,dataset-dataset2-mc-7.csv,sdsa_rf
3,dataset2,2,2.000000,700,sdsa_rf,7,3,0.942857,0.523861,dataset-dataset2-mc-7.csv,sdsa_rf
4,dataset2,2,2.000000,700,sdsa_rf,7,4,0.914286,0.518637,dataset-dataset2-mc-7.csv,sdsa_rf
5,dataset2,2,2.000000,700,sdsa_rf,7,5,0.971429,0.332944,dataset-dataset2-mc-7.csv,sdsa_rf
6,dataset2,2,2.000000,700,sdsa_rf,7,6,0.914286,0.349218,dataset-dataset2-mc-7.csv,sdsa_rf
7,dataset2,2,2.000000,700,sdsa_rf,7,7,0.985714,0.360780,dataset-dataset2-mc-7.csv,sdsa_rf
8,dataset2,2,2.000000,700,sdsa_rf,7,8,0.942857,0.342659,dataset-dataset2-mc-7.csv,sdsa_rf
9,dataset2,2,2.000000,700,sdsa_rf,7,9,0.942857,0.356829,dataset-dataset2-mc-7.csv,sdsa_rf
0,dataset3,2,3.000000,700,sdsa_rf,7,0,0.942857,0.603081,dataset-dataset3-mc-7.csv,sdsa_rf
1,dataset3,2,3.000000,700,sdsa_rf,7,1,0.928571,0.357358,dataset-dataset3-mc-7.csv,sdsa_rf
2,dataset3,2,3.000000,700,sdsa_rf,7,2,0.942857,0.357165,dataset-dataset3-mc-7.csv,sdsa_rf
3,dataset3,2,3.000000,700,sdsa_rf,7,3,0.942857,0.366382,dataset-dataset3-mc-7.csv,sdsa_rf
4,dataset3,2,3.000000,700,sdsa_rf,7,4,0.928571,0.344318,dataset-dataset3-mc-7.csv,sdsa_rf
5,dataset3,2,3.000000,700,sdsa_rf,7,5,0.928571,0.348543,dataset-dataset3-mc-7.csv,sdsa_rf
6,dataset3,2,3.000000,700,sdsa_rf,7,6,0.985714,0.380083,dataset-dataset3-mc-7.csv,sdsa_rf
7,dataset3,2,3.000000,700,sdsa_rf,7,7,0.957143,0.353168,dataset-dataset3-mc-7.csv,sdsa_rf
8,dataset3,2,3.000000,700,sdsa_rf,7,8,0.914286,0.354414,dataset-dataset3-mc-7.csv,sdsa_rf
9,dataset3,2,3.000000,700,sdsa_rf,7,9,0.914286,0.348157,dataset-dataset3-mc-7.csv,sdsa_rf
0,dataset1,2,2.000000,400,sdsa_rf,0,0,0.900000,0.275887,dataset-dataset1-mc-0.csv,sdsa_rf
1,dataset1,2,2.000000,400,sdsa_rf,0,1,0.925000,0.214411,dataset-dataset1-mc-0.csv,sdsa_rf
2,dataset1,2,2.000000,400,sdsa_rf,0,2,0.875000,0.210134,dataset-dataset1-mc-0.csv,sdsa_rf
3,dataset1,2,2.000000,400,sdsa_rf,0,3,0.975000,0.205357,dataset-dataset1-mc-0.csv,sdsa_rf
4,dataset1,2,2.000000,400,sdsa_rf,0,4,0.900000,0.206787,dataset-dataset1-mc-0.csv,sdsa_rf
5,dataset1,2,2.000000,400,sdsa_rf,0,5,0.950000,0.203770,dataset-dataset1-mc-0.csv,sdsa_rf
6,dataset1,2,2.000000,400,sdsa_rf,0,6,0.950000,0.206785,dataset-dataset1-mc-0.csv,sdsa_rf
7,dataset1,2,2.000000,400,sdsa_rf,0,7,0.925000,0.199320,dataset-dataset1-mc-0.csv,sdsa_rf
8,dataset1,2,2.000000,400,sdsa_rf,0,8,0.850000,0.200392,dataset-dataset1-mc-0.csv,sdsa_rf
9,dataset1,2,2.000000,400,sdsa_rf,0,9,0.825000,0.197880,dataset-dataset1-mc-0.csv,sdsa_rf
0,dataset4,2,2.000000,700,sdsa_rf,5,0,0.757143,0.655279,dataset-dataset4-mc-5.csv,sdsa_rf
1,dataset4,2,2.000000,700,sdsa_rf,5,1,0.685714,0.517886,dataset-dataset4-mc-5.csv,sdsa_rf
2,dataset4,2,2.000000,700,sdsa_rf,5,2,0.728571,0.416772,dataset-dataset4-mc-5.csv,sdsa_rf
3,dataset4,2,2.000000,700,sdsa_rf,5,3,0.828571,0.409756,dataset-dataset4-mc-5.csv,sdsa_rf
4,dataset4,2,2.000000,700,sdsa_rf,5,4,0.671429,0.401052,dataset-dataset4-mc-5.csv,sdsa_rf
5,dataset4,2,2.000000,700,sdsa_rf,5,5,0.757143,0.422425,dataset-dataset4-mc-5.csv,sdsa_rf
6,dataset4,2,2.000000,700,sdsa_rf,5,6,0.728571,0.448734,dataset-dataset4-mc-5.csv,sdsa_rf
7,dataset4,2,2.000000,700,sdsa_rf,5,7,0.685714,0.420969,dataset-dataset4-mc-5.csv,sdsa_rf
8,dataset4,2,2.000000,700,sdsa_rf,5,8,0.585714,0.425802,dataset-dataset4-mc-5.csv,sdsa_rf
9,dataset4,2,2.000000,700,sdsa_rf,5,9,0.671429,0.416081,dataset-dataset4-mc-5.csv,sdsa_rf
0,dataset1,2,2.000000,400,sdsa_rf,3,0,0.875000,0.334960,dataset-dataset1-mc-3.csv,sdsa_rf
1,dataset1,2,2.000000,400,sdsa_rf,3,1,0.975000,0.333654,dataset-dataset1-mc-3.csv,sdsa_rf
2,dataset1,2,2.000000,400,sdsa_rf,3,2,0.850000,0.326958,dataset-dataset1-mc-3.csv,sdsa_rf
3,dataset1,2,2.000000,400,sdsa_rf,3,3,0.900000,0.330311,dataset-dataset1-mc-3.csv,sdsa_rf
4,dataset1,2,2.000000,400,sdsa_rf,3,4,0.950000,0.330291,dataset-dataset1-mc-3.csv,sdsa_rf
5,dataset1,2,2.000000,400,sdsa_rf,3,5,0.925000,0.326640,dataset-dataset1-mc-3.csv,sdsa_rf
6,dataset1,2,2.000000,400,sdsa_rf,3,6,1.000000,0.265316,dataset-dataset1-mc-3.csv,sdsa_rf
7,dataset1,2,2.000000,400,sdsa_rf,3,7,0.925000,0.200199,dataset-dataset1-mc-3.csv,sdsa_rf
8,dataset1,2,2.000000,400,sdsa_rf,3,8,0.900000,0.203510,dataset-dataset1-mc-3.csv,sdsa_rf
9,dataset1,2,2.000000,400,sdsa_rf,3,9,0.850000,0.184849,dataset-dataset1-mc-3.csv,sdsa_rf
0,climates,10,16.000000,1415,sdsa_rf,6,0,0.809859,2.770469,dataset-climates-mc-6.csv,sdsa_rf
1,climates,10,16.000000,1415,sdsa_rf,6,1,0.845070,2.751671,dataset-climates-mc-6.csv,sdsa_rf
2,climates,10,16.000000,1415,sdsa_rf,6,2,0.795775,2.767766,dataset-climates-mc-6.csv,sdsa_rf
3,climates,10,16.000000,1415,sdsa_rf,6,3,0.823944,2.754716,dataset-climates-mc-6.csv,sdsa_rf
4,climates,10,16.000000,1415,sdsa_rf,6,4,0.845070,2.748763,dataset-climates-mc-6.csv,sdsa_rf
5,climates,10,16.000000,1415,sdsa_rf,6,5,0.787234,2.760559,dataset-climates-mc-6.csv,sdsa_rf
6,climates,10,16.000000,1415,sdsa_rf,6,6,0.787234,1.593430,dataset-climates-mc-6.csv,sdsa_rf
7,climates,10,16.000000,1415,sdsa_rf,6,7,0.829787,1.444326,dataset-climates-mc-6.csv,sdsa_rf
8,climates,10,16.000000,1415,sdsa_rf,6,8,0.829787,1.433028,dataset-climates-mc-6.csv,sdsa_rf
9,climates,10,16.000000,1415,sdsa_rf,6,9,0.765957,1.423018,dataset-climates-mc-6.csv,sdsa_rf
0,dry-climates,3,16.000000,522,sdsa_rf,0,0,0.943396,0.671774,dataset-dry-climates-mc-0.csv,sdsa_rf
1,dry-climates,3,16.000000,522,sdsa_rf,0,1,0.924528,0.655710,dataset-dry-climates-mc-0.csv,sdsa_rf
2,dry-climates,3,16.000000,522,sdsa_rf,0,2,0.942308,0.654718,dataset-dry-climates-mc-0.csv,sdsa_rf
3,dry-climates,3,16.000000,522,sdsa_rf,0,3,1.000000,0.660189,dataset-dry-climates-mc-0.csv,sdsa_rf
4,dry-climates,3,16.000000,522,sdsa_rf,0,4,0.942308,0.657385,dataset-dry-climates-mc-0.csv,sdsa_rf
5,dry-climates,3,16.000000,522,sdsa_rf,0,5,0.942308,0.618243,dataset-dry-climates-mc-0.csv,sdsa_rf
6,dry-climates,3,16.000000,522,sdsa_rf,0,6,0.942308,0.362894,dataset-dry-climates-mc-0.csv,sdsa_rf
7,dry-climates,3,16.000000,522,sdsa_rf,0,7,0.942308,0.334464,dataset-dry-climates-mc-0.csv,sdsa_rf
8,dry-climates,3,16.000000,522,sdsa_rf,0,8,0.980769,0.332038,dataset-dry-climates-mc-0.csv,sdsa_rf
9,dry-climates,3,16.000000,522,sdsa_rf,0,9,0.923077,0.332938,dataset-dry-climates-mc-0.csv,sdsa_rf
0,climates,10,16.000000,1415,sdsa_rf,3,0,0.859155,1.703025,dataset-climates-mc-3.csv,sdsa_rf
1,climates,10,16.000000,1415,sdsa_rf,3,1,0.838028,1.692321,dataset-climates-mc-3.csv,sdsa_rf
2,climates,10,16.000000,1415,sdsa_rf,3,2,0.802817,1.684719,dataset-climates-mc-3.csv,sdsa_rf
3,climates,10,16.000000,1415,sdsa_rf,3,3,0.802817,1.691198,dataset-climates-mc-3.csv,sdsa_rf
4,climates,10,16.000000,1415,sdsa_rf,3,4,0.866197,1.700294,dataset-climates-mc-3.csv,sdsa_rf
5,climates,10,16.000000,1415,sdsa_rf,3,5,0.808511,1.670844,dataset-climates-mc-3.csv,sdsa_rf
6,climates,10,16.000000,1415,sdsa_rf,3,6,0.794326,1.691896,dataset-climates-mc-3.csv,sdsa_rf
7,climates,10,16.000000,1415,sdsa_rf,3,7,0.829787,1.675266,dataset-climates-mc-3.csv,sdsa_rf
8,climates,10,16.000000,1415,sdsa_rf,3,8,0.794326,1.696108,dataset-climates-mc-3.csv,sdsa_rf
9,climates,10,16.000000,1415,sdsa_rf,3,9,0.794326,1.682100,dataset-climates-mc-3.csv,sdsa_rf
0,climates,10,16.000000,1415,sdsa_rf,1,0,0.823944,1.680973,dataset-climates-mc-1.csv,sdsa_rf
1,climates,10,16.000000,1415,sdsa_rf,1,1,0.809859,1.677627,dataset-climates-mc-1.csv,sdsa_rf
2,climates,10,16.000000,1415,sdsa_rf,1,2,0.816901,1.656071,dataset-climates-mc-1.csv,sdsa_rf
3,climates,10,16.000000,1415,sdsa_rf,1,3,0.838028,1.676215,dataset-climates-mc-1.csv,sdsa_rf
4,climates,10,16.000000,1415,sdsa_rf,1,4,0.823944,1.692077,dataset-climates-mc-1.csv,sdsa_rf
5,climates,10,16.000000,1415,sdsa_rf,1,5,0.822695,1.665522,dataset-climates-mc-1.csv,sdsa_rf
6,climates,10,16.000000,1415,sdsa_rf,1,6,0.822695,1.685013,dataset-climates-mc-1.csv,sdsa_rf
7,climates,10,16.000000,1415,sdsa_rf,1,7,0.822695,1.689354,dataset-climates-mc-1.csv,sdsa_rf
8,climates,10,16.000000,1415,sdsa_rf,1,8,0.836879,1.679674,dataset-climates-mc-1.csv,sdsa_rf
9,climates,10,16.000000,1415,sdsa_rf,1,9,0.773050,1.683807,dataset-climates-mc-1.csv,sdsa_rf
0,dataset3,2,3.000000,700,sdsa_rf,2,0,0.971429,0.581542,dataset-dataset3-mc-2.csv,sdsa_rf
1,dataset3,2,3.000000,700,sdsa_rf,2,1,0.928571,0.570672,dataset-dataset3-mc-2.csv,sdsa_rf
2,dataset3,2,3.000000,700,sdsa_rf,2,2,0.928571,0.569787,dataset-dataset3-mc-2.csv,sdsa_rf
3,dataset3,2,3.000000,700,sdsa_rf,2,3,0.928571,0.574284,dataset-dataset3-mc-2.csv,sdsa_rf
4,dataset3,2,3.000000,700,sdsa_rf,2,4,0.885714,0.565227,dataset-dataset3-mc-2.csv,sdsa_rf
5,dataset3,2,3.000000,700,sdsa_rf,2,5,0.957143,0.566648,dataset-dataset3-mc-2.csv,sdsa_rf
6,dataset3,2,3.000000,700,sdsa_rf,2,6,0.942857,0.494273,dataset-dataset3-mc-2.csv,sdsa_rf
7,dataset3,2,3.000000,700,sdsa_rf,2,7,0.942857,0.415198,dataset-dataset3-mc-2.csv,sdsa_rf
8,dataset3,2,3.000000,700,sdsa_rf,2,8,0.914286,0.385164,dataset-dataset3-mc-2.csv,sdsa_rf
9,dataset3,2,3.000000,700,sdsa_rf,2,9,0.971429,0.360704,dataset-dataset3-mc-2.csv,sdsa_rf
0,climates,10,16.000000,1415,sdsa_rf,5,0,0.802817,1.699853,dataset-climates-mc-5.csv,sdsa_rf
1,climates,10,16.000000,1415,sdsa_rf,5,1,0.859155,1.671711,dataset-climates-mc-5.csv,sdsa_rf
2,climates,10,16.000000,1415,sdsa_rf,5,2,0.859155,1.687759,dataset-climates-mc-5.csv,sdsa_rf
3,climates,10,16.000000,1415,sdsa_rf,5,3,0.788732,1.679291,dataset-climates-mc-5.csv,sdsa_rf
4,climates,10,16.000000,1415,sdsa_rf,5,4,0.823944,1.668911,dataset-climates-mc-5.csv,sdsa_rf
5,climates,10,16.000000,1415,sdsa_rf,5,5,0.794326,1.690148,dataset-climates-mc-5.csv,sdsa_rf
6,climates,10,16.000000,1415,sdsa_rf,5,6,0.815603,1.664626,dataset-climates-mc-5.csv,sdsa_rf
7,climates,10,16.000000,1415,sdsa_rf,5,7,0.751773,1.674881,dataset-climates-mc-5.csv,sdsa_rf
8,climates,10,16.000000,1415,sdsa_rf,5,8,0.801418,1.701807,dataset-climates-mc-5.csv,sdsa_rf
9,climates,10,16.000000,1415,sdsa_rf,5,9,0.872340,1.705715,dataset-climates-mc-5.csv,sdsa_rf
0,mushroom,2,3.000000,154,sdsa_rf,2,0,0.625000,0.110713,dataset-mushroom-mc-2.csv,sdsa_rf
1,mushroom,2,3.000000,154,sdsa_rf,2,1,0.750000,0.108745,dataset-mushroom-mc-2.csv,sdsa_rf
2,mushroom,2,3.000000,154,sdsa_rf,2,2,0.687500,0.107030,dataset-mushroom-mc-2.csv,sdsa_rf
3,mushroom,2,3.000000,154,sdsa_rf,2,3,0.687500,0.108180,dataset-mushroom-mc-2.csv,sdsa_rf
4,mushroom,2,3.000000,154,sdsa_rf,2,4,0.666667,0.106126,dataset-mushroom-mc-2.csv,sdsa_rf
5,mushroom,2,3.000000,154,sdsa_rf,2,5,0.666667,0.109332,dataset-mushroom-mc-2.csv,sdsa_rf
6,mushroom,2,3.000000,154,sdsa_rf,2,6,0.666667,0.113833,dataset-mushroom-mc-2.csv,sdsa_rf
7,mushroom,2,3.000000,154,sdsa_rf,2,7,0.600000,0.109602,dataset-mushroom-mc-2.csv,sdsa_rf
8,mushroom,2,3.000000,154,sdsa_rf,2,8,0.733333,0.110344,dataset-mushroom-mc-2.csv,sdsa_rf
9,mushroom,2,3.000000,154,sdsa_rf,2,9,0.733333,0.107861,dataset-mushroom-mc-2.csv,sdsa_rf
0,dataset1,2,2.000000,400,sdsa_rf,8,0,0.950000,0.250659,dataset-dataset1-mc-8.csv,sdsa_rf
1,dataset1,2,2.000000,400,sdsa_rf,8,1,0.875000,0.229306,dataset-dataset1-mc-8.csv,sdsa_rf
2,dataset1,2,2.000000,400,sdsa_rf,8,2,0.925000,0.212614,dataset-dataset1-mc-8.csv,sdsa_rf
3,dataset1,2,2.000000,400,sdsa_rf,8,3,0.825000,0.209770,dataset-dataset1-mc-8.csv,sdsa_rf
4,dataset1,2,2.000000,400,sdsa_rf,8,4,0.950000,0.206702,dataset-dataset1-mc-8.csv,sdsa_rf
5,dataset1,2,2.000000,400,sdsa_rf,8,5,0.925000,0.214136,dataset-dataset1-mc-8.csv,sdsa_rf
6,dataset1,2,2.000000,400,sdsa_rf,8,6,0.875000,0.233713,dataset-dataset1-mc-8.csv,sdsa_rf
7,dataset1,2,2.000000,400,sdsa_rf,8,7,0.950000,0.199850,dataset-dataset1-mc-8.csv,sdsa_rf
8,dataset1,2,2.000000,400,sdsa_rf,8,8,0.900000,0.199762,dataset-dataset1-mc-8.csv,sdsa_rf
9,dataset1,2,2.000000,400,sdsa_rf,8,9,0.925000,0.197775,dataset-dataset1-mc-8.csv,sdsa_rf
0,mushroom,2,3.000000,154,sdsa_rf,7,0,0.687500,0.189018,dataset-mushroom-mc-7.csv,sdsa_rf
1,mushroom,2,3.000000,154,sdsa_rf,7,1,0.625000,0.182097,dataset-mushroom-mc-7.csv,sdsa_rf
2,mushroom,2,3.000000,154,sdsa_rf,7,2,0.562500,0.185906,dataset-mushroom-mc-7.csv,sdsa_rf
3,mushroom,2,3.000000,154,sdsa_rf,7,3,0.687500,0.182882,dataset-mushroom-mc-7.csv,sdsa_rf
4,mushroom,2,3.000000,154,sdsa_rf,7,4,0.533333,0.181036,dataset-mushroom-mc-7.csv,sdsa_rf
5,mushroom,2,3.000000,154,sdsa_rf,7,5,0.600000,0.172560,dataset-mushroom-mc-7.csv,sdsa_rf
6,mushroom,2,3.000000,154,sdsa_rf,7,6,0.533333,0.099985,dataset-mushroom-mc-7.csv,sdsa_rf
7,mushroom,2,3.000000,154,sdsa_rf,7,7,0.733333,0.099275,dataset-mushroom-mc-7.csv,sdsa_rf
8,mushroom,2,3.000000,154,sdsa_rf,7,8,0.733333,0.098358,dataset-mushroom-mc-7.csv,sdsa_rf
9,mushroom,2,3.000000,154,sdsa_rf,7,9,0.666667,0.095765,dataset-mushroom-mc-7.csv,sdsa_rf
0,dataset2,2,2.000000,700,sdsa_rf,2,0,0.914286,0.448625,dataset-dataset2-mc-2.csv,sdsa_rf
1,dataset2,2,2.000000,700,sdsa_rf,2,1,0.957143,0.593313,dataset-dataset2-mc-2.csv,sdsa_rf
2,dataset2,2,2.000000,700,sdsa_rf,2,2,0.957143,0.564456,dataset-dataset2-mc-2.csv,sdsa_rf
3,dataset2,2,2.000000,700,sdsa_rf,2,3,0.957143,0.554552,dataset-dataset2-mc-2.csv,sdsa_rf
4,dataset2,2,2.000000,700,sdsa_rf,2,4,0.957143,0.542600,dataset-dataset2-mc-2.csv,sdsa_rf
5,dataset2,2,2.000000,700,sdsa_rf,2,5,0.957143,0.549723,dataset-dataset2-mc-2.csv,sdsa_rf
6,dataset2,2,2.000000,700,sdsa_rf,2,6,0.900000,0.537904,dataset-dataset2-mc-2.csv,sdsa_rf
7,dataset2,2,2.000000,700,sdsa_rf,2,7,0.957143,0.509496,dataset-dataset2-mc-2.csv,sdsa_rf
8,dataset2,2,2.000000,700,sdsa_rf,2,8,0.942857,0.319540,dataset-dataset2-mc-2.csv,sdsa_rf
9,dataset2,2,2.000000,700,sdsa_rf,2,9,0.942857,0.317276,dataset-dataset2-mc-2.csv,sdsa_rf
0,dry-climates,3,16.000000,522,sdsa_rf,3,0,0.943396,0.386263,dataset-dry-climates-mc-3.csv,sdsa_rf
1,dry-climates,3,16.000000,522,sdsa_rf,3,1,1.000000,0.388547,dataset-dry-climates-mc-3.csv,sdsa_rf
2,dry-climates,3,16.000000,522,sdsa_rf,3,2,0.942308,0.389954,dataset-dry-climates-mc-3.csv,sdsa_rf
3,dry-climates,3,16.000000,522,sdsa_rf,3,3,0.980769,0.392163,dataset-dry-climates-mc-3.csv,sdsa_rf
4,dry-climates,3,16.000000,522,sdsa_rf,3,4,0.942308,0.386324,dataset-dry-climates-mc-3.csv,sdsa_rf
5,dry-climates,3,16.000000,522,sdsa_rf,3,5,0.903846,0.386103,dataset-dry-climates-mc-3.csv,sdsa_rf
6,dry-climates,3,16.000000,522,sdsa_rf,3,6,0.961538,0.391976,dataset-dry-climates-mc-3.csv,sdsa_rf
7,dry-climates,3,16.000000,522,sdsa_rf,3,7,0.903846,0.388629,dataset-dry-climates-mc-3.csv,sdsa_rf
8,dry-climates,3,16.000000,522,sdsa_rf,3,8,0.942308,0.387339,dataset-dry-climates-mc-3.csv,sdsa_rf
9,dry-climates,3,16.000000,522,sdsa_rf,3,9,0.923077,0.387701,dataset-dry-climates-mc-3.csv,sdsa_rf
0,dataset3,2,3.000000,700,sdsa_not_update,4,0,0.971429,0.021746,dataset-dataset3-mc-4.csv,sdsa_not_update
1,dataset3,2,3.000000,700,sdsa_not_update,4,1,0.985714,0.020576,dataset-dataset3-mc-4.csv,sdsa_not_update
2,dataset3,2,3.000000,700,sdsa_not_update,4,2,0.942857,0.020421,dataset-dataset3-mc-4.csv,sdsa_not_update
3,dataset3,2,3.000000,700,sdsa_not_update,4,3,0.928571,0.019145,dataset-dataset3-mc-4.csv,sdsa_not_update
4,dataset3,2,3.000000,700,sdsa_not_update,4,4,0.985714,0.019480,dataset-dataset3-mc-4.csv,sdsa_not_update
5,dataset3,2,3.000000,700,sdsa_not_update,4,5,0.957143,0.019421,dataset-dataset3-mc-4.csv,sdsa_not_update
6,dataset3,2,3.000000,700,sdsa_not_update,4,6,0.928571,0.015778,dataset-dataset3-mc-4.csv,sdsa_not_update
7,dataset3,2,3.000000,700,sdsa_not_update,4,7,0.914286,0.010968,dataset-dataset3-mc-4.csv,sdsa_not_update
8,dataset3,2,3.000000,700,sdsa_not_update,4,8,0.985714,0.010297,dataset-dataset3-mc-4.csv,sdsa_not_update
9,dataset3,2,3.000000,700,sdsa_not_update,4,9,0.957143,0.010183,dataset-dataset3-mc-4.csv,sdsa_not_update
0,mushroom,2,3.000000,154,sdsa_not_update,0,0,0.750000,0.003449,dataset-mushroom-mc-0.csv,sdsa_not_update
1,mushroom,2,3.000000,154,sdsa_not_update,0,1,0.562500,0.002091,dataset-mushroom-mc-0.csv,sdsa_not_update
2,mushroom,2,3.000000,154,sdsa_not_update,0,2,0.500000,0.001883,dataset-mushroom-mc-0.csv,sdsa_not_update
3,mushroom,2,3.000000,154,sdsa_not_update,0,3,0.750000,0.002071,dataset-mushroom-mc-0.csv,sdsa_not_update
4,mushroom,2,3.000000,154,sdsa_not_update,0,4,0.333333,0.002153,dataset-mushroom-mc-0.csv,sdsa_not_update
5,mushroom,2,3.000000,154,sdsa_not_update,0,5,0.600000,0.001802,dataset-mushroom-mc-0.csv,sdsa_not_update
6,mushroom,2,3.000000,154,sdsa_not_update,0,6,0.666667,0.001786,dataset-mushroom-mc-0.csv,sdsa_not_update
7,mushroom,2,3.000000,154,sdsa_not_update,0,7,0.600000,0.001902,dataset-mushroom-mc-0.csv,sdsa_not_update
8,mushroom,2,3.000000,154,sdsa_not_update,0,8,0.600000,0.001776,dataset-mushroom-mc-0.csv,sdsa_not_update
9,mushroom,2,3.000000,154,sdsa_not_update,0,9,0.666667,0.001773,dataset-mushroom-mc-0.csv,sdsa_not_update
0,european-climates,2,16.000000,324,sdsa_not_update,4,0,0.878788,0.015083,dataset-european-climates-mc-4.csv,sdsa_not_update
1,european-climates,2,16.000000,324,sdsa_not_update,4,1,0.939394,0.013062,dataset-european-climates-mc-4.csv,sdsa_not_update
2,european-climates,2,16.000000,324,sdsa_not_update,4,2,0.969697,0.013479,dataset-european-climates-mc-4.csv,sdsa_not_update
3,european-climates,2,16.000000,324,sdsa_not_update,4,3,0.939394,0.017582,dataset-european-climates-mc-4.csv,sdsa_not_update
4,european-climates,2,16.000000,324,sdsa_not_update,4,4,0.968750,0.016898,dataset-european-climates-mc-4.csv,sdsa_not_update
5,european-climates,2,16.000000,324,sdsa_not_update,4,5,0.968750,0.014504,dataset-european-climates-mc-4.csv,sdsa_not_update
6,european-climates,2,16.000000,324,sdsa_not_update,4,6,0.968750,0.013973,dataset-european-climates-mc-4.csv,sdsa_not_update
7,european-climates,2,16.000000,324,sdsa_not_update,4,7,0.906250,0.014080,dataset-european-climates-mc-4.csv,sdsa_not_update
8,european-climates,2,16.000000,324,sdsa_not_update,4,8,0.968750,0.016367,dataset-european-climates-mc-4.csv,sdsa_not_update
9,european-climates,2,16.000000,324,sdsa_not_update,4,9,0.968750,0.014196,dataset-european-climates-mc-4.csv,sdsa_not_update
0,mushroom,2,3.000000,154,sdsa_not_update,4,0,0.750000,0.003994,dataset-mushroom-mc-4.csv,sdsa_not_update
1,mushroom,2,3.000000,154,sdsa_not_update,4,1,0.687500,0.002615,dataset-mushroom-mc-4.csv,sdsa_not_update
2,mushroom,2,3.000000,154,sdsa_not_update,4,2,0.625000,0.002618,dataset-mushroom-mc-4.csv,sdsa_not_update
3,mushroom,2,3.000000,154,sdsa_not_update,4,3,0.562500,0.002861,dataset-mushroom-mc-4.csv,sdsa_not_update
4,mushroom,2,3.000000,154,sdsa_not_update,4,4,0.733333,0.002512,dataset-mushroom-mc-4.csv,sdsa_not_update
5,mushroom,2,3.000000,154,sdsa_not_update,4,5,0.600000,0.002583,dataset-mushroom-mc-4.csv,sdsa_not_update
6,mushroom,2,3.000000,154,sdsa_not_update,4,6,0.400000,0.002310,dataset-mushroom-mc-4.csv,sdsa_not_update
7,mushroom,2,3.000000,154,sdsa_not_update,4,7,0.600000,0.002683,dataset-mushroom-mc-4.csv,sdsa_not_update
