Unnamed: 0,dataset,n_classes,n_features,n_samples,classifier,mc,test_fold,acc,exec_time
3,dataset1,2,2.000000,400,sdsa_rf_not_update,3,3,0.950000,0.232682
4,dataset1,2,2.000000,400,sdsa_rf_not_update,3,4,0.950000,0.279389
5,dataset1,2,2.000000,400,sdsa_rf_not_update,3,5,0.900000,0.229120
6,dataset1,2,2.000000,400,sdsa_rf_not_update,3,6,0.925000,0.270052
7,dataset1,2,2.000000,400,sdsa_rf_not_update,3,7,0.850000,0.292289
8,dataset1,2,2.000000,400,sdsa_rf_not_update,3,8,0.825000,0.254599
9,dataset1,2,2.000000,400,sdsa_rf_not_update,3,9,0.825000,0.255342
0,climates,10,16.000000,1415,sdsa_rf_not_update,6,0,0.788732,3.771868
1,climates,10,16.000000,1415,sdsa_rf_not_update,6,1,0.788732,4.285440
2,climates,10,16.000000,1415,sdsa_rf_not_update,6,2,0.753521,4.113872
3,climates,10,16.000000,1415,sdsa_rf_not_update,6,3,0.774648,4.332115
4,climates,10,16.000000,1415,sdsa_rf_not_update,6,4,0.823944,4.146178
5,climates,10,16.000000,1415,sdsa_rf_not_update,6,5,0.695035,3.673696
6,climates,10,16.000000,1415,sdsa_rf_not_update,6,6,0.716312,4.019998
7,climates,10,16.000000,1415,sdsa_rf_not_update,6,7,0.773050,4.112816
8,climates,10,16.000000,1415,sdsa_rf_not_update,6,8,0.773050,4.092141
9,climates,10,16.000000,1415,sdsa_rf_not_update,6,9,0.716312,2.887246
0,dataset3,2,3.000000,700,sdsa_rf_not_update,0,0,0.957143,0.981969
1,dataset3,2,3.000000,700,sdsa_rf_not_update,0,1,0.885714,0.822381
2,dataset3,2,3.000000,700,sdsa_rf_not_update,0,2,0.885714,0.915212
3,dataset3,2,3.000000,700,sdsa_rf_not_update,0,3,0.971429,0.949608
4,dataset3,2,3.000000,700,sdsa_rf_not_update,0,4,0.914286,0.819111
5,dataset3,2,3.000000,700,sdsa_rf_not_update,0,5,0.957143,0.823754
6,dataset3,2,3.000000,700,sdsa_rf_not_update,0,6,0.942857,1.194646
7,dataset3,2,3.000000,700,sdsa_rf_not_update,0,7,0.957143,1.153089
8,dataset3,2,3.000000,700,sdsa_rf_not_update,0,8,1.000000,0.895059
9,dataset3,2,3.000000,700,sdsa_rf_not_update,0,9,0.971429,0.854990
0,dataset3,2,3.000000,700,sdsa_rf_not_update,1,0,0.900000,0.896131
1,dataset3,2,3.000000,700,sdsa_rf_not_update,1,1,0.914286,0.751323
2,dataset3,2,3.000000,700,sdsa_rf_not_update,1,2,0.928571,0.798328
3,dataset3,2,3.000000,700,sdsa_rf_not_update,1,3,0.928571,1.062588
4,dataset3,2,3.000000,700,sdsa_rf_not_update,1,4,0.985714,0.833997
5,dataset3,2,3.000000,700,sdsa_rf_not_update,1,5,1.000000,0.825192
6,dataset3,2,3.000000,700,sdsa_rf_not_update,1,6,0.971429,0.982718
7,dataset3,2,3.000000,700,sdsa_rf_not_update,1,7,0.914286,1.170981
8,dataset3,2,3.000000,700,sdsa_rf_not_update,1,8,0.957143,0.842804
9,dataset3,2,3.000000,700,sdsa_rf_not_update,1,9,0.957143,0.866730
0,dataset3,2,3.000000,700,sdsa_rf_not_update,2,0,0.942857,0.900177
1,dataset3,2,3.000000,700,sdsa_rf_not_update,2,1,0.957143,0.798255
2,dataset3,2,3.000000,700,sdsa_rf_not_update,2,2,0.942857,0.839804
3,dataset3,2,3.000000,700,sdsa_rf_not_update,2,3,0.957143,1.006229
4,dataset3,2,3.000000,700,sdsa_rf_not_update,2,4,0.900000,0.845160
5,dataset3,2,3.000000,700,sdsa_rf_not_update,2,5,0.942857,0.834305
6,dataset3,2,3.000000,700,sdsa_rf_not_update,2,6,0.942857,1.150421
7,dataset3,2,3.000000,700,sdsa_rf_not_update,2,7,0.942857,1.040057
8,dataset3,2,3.000000,700,sdsa_rf_not_update,2,8,0.928571,0.915644
9,dataset3,2,3.000000,700,sdsa_rf_not_update,2,9,0.985714,0.917273
0,dataset3,2,3.000000,700,sdsa_rf_not_update,3,0,0.957143,0.879671
1,dataset3,2,3.000000,700,sdsa_rf_not_update,3,1,0.900000,0.764730
2,dataset3,2,3.000000,700,sdsa_rf_not_update,3,2,0.957143,0.800742
3,dataset3,2,3.000000,700,sdsa_rf_not_update,3,3,0.914286,0.992094
4,dataset3,2,3.000000,700,sdsa_rf_not_update,3,4,1.000000,0.889907
5,dataset3,2,3.000000,700,sdsa_rf_not_update,3,5,0.957143,0.789773
6,dataset3,2,3.000000,700,sdsa_rf_not_update,3,6,0.942857,1.060967
7,dataset3,2,3.000000,700,sdsa_rf_not_update,3,7,0.942857,1.462260
8,dataset3,2,3.000000,700,sdsa_rf_not_update,3,8,0.942857,1.005155
9,dataset3,2,3.000000,700,sdsa_rf_not_update,3,9,0.942857,0.814672
0,dataset3,2,3.000000,700,sdsa_rf_not_update,4,0,0.914286,0.992450
1,dataset3,2,3.000000,700,sdsa_rf_not_update,4,1,1.000000,0.822069
2,dataset3,2,3.000000,700,sdsa_rf_not_update,4,2,0.942857,0.869020
3,dataset3,2,3.000000,700,sdsa_rf_not_update,4,3,0.928571,0.963832
4,dataset3,2,3.000000,700,sdsa_rf_not_update,4,4,0.985714,0.829168
5,dataset3,2,3.000000,700,sdsa_rf_not_update,4,5,0.957143,0.812804
6,dataset3,2,3.000000,700,sdsa_rf_not_update,4,6,0.900000,1.510389
7,dataset3,2,3.000000,700,sdsa_rf_not_update,4,7,0.957143,1.212421
8,dataset3,2,3.000000,700,sdsa_rf_not_update,4,8,0.942857,0.922228
9,dataset3,2,3.000000,700,sdsa_rf_not_update,4,9,0.942857,0.692110
0,dataset3,2,3.000000,700,sdsa_rf_not_update,5,0,0.942857,0.883848
1,dataset3,2,3.000000,700,sdsa_rf_not_update,5,1,0.957143,0.819732
2,dataset3,2,3.000000,700,sdsa_rf_not_update,5,2,0.928571,0.789738
3,dataset3,2,3.000000,700,sdsa_rf_not_update,5,3,0.928571,1.007157
4,dataset3,2,3.000000,700,sdsa_rf_not_update,5,4,0.928571,0.835186
5,dataset3,2,3.000000,700,sdsa_rf_not_update,5,5,0.985714,0.849999
6,dataset3,2,3.000000,700,sdsa_rf_not_update,5,6,0.985714,0.968776
7,dataset3,2,3.000000,700,sdsa_rf_not_update,5,7,0.971429,1.092655
8,dataset3,2,3.000000,700,sdsa_rf_not_update,5,8,0.914286,0.891415
9,dataset3,2,3.000000,700,sdsa_rf_not_update,5,9,0.928571,0.899343
0,dataset3,2,3.000000,700,sdsa_rf_not_update,6,0,0.942857,0.988395
1,dataset3,2,3.000000,700,sdsa_rf_not_update,6,1,0.971429,0.839534
2,dataset3,2,3.000000,700,sdsa_rf_not_update,6,2,0.985714,0.895084
3,dataset3,2,3.000000,700,sdsa_rf_not_update,6,3,0.957143,0.929626
4,dataset3,2,3.000000,700,sdsa_rf_not_update,6,4,0.928571,0.784795
5,dataset3,2,3.000000,700,sdsa_rf_not_update,6,5,0.957143,0.742010
6,dataset3,2,3.000000,700,sdsa_rf_not_update,6,6,0.957143,1.041572
7,dataset3,2,3.000000,700,sdsa_rf_not_update,6,7,0.928571,1.076314
8,dataset3,2,3.000000,700,sdsa_rf_not_update,6,8,0.942857,1.064936
9,dataset3,2,3.000000,700,sdsa_rf_not_update,6,9,0.942857,0.888566
0,dataset3,2,3.000000,700,sdsa_rf_not_update,7,0,0.971429,0.893147
1,dataset3,2,3.000000,700,sdsa_rf_not_update,7,1,0.957143,0.833194
2,dataset3,2,3.000000,700,sdsa_rf_not_update,7,2,0.957143,0.890024
3,dataset3,2,3.000000,700,sdsa_rf_not_update,7,3,0.928571,0.949606
4,dataset3,2,3.000000,700,sdsa_rf_not_update,7,4,0.928571,0.791576
5,dataset3,2,3.000000,700,sdsa_rf_not_update,7,5,0.942857,0.839885
6,dataset3,2,3.000000,700,sdsa_rf_not_update,7,6,0.985714,1.159797
7,dataset3,2,3.000000,700,sdsa_rf_not_update,7,7,0.957143,1.336399
8,dataset3,2,3.000000,700,sdsa_rf_not_update,7,8,0.914286,0.976192
9,dataset3,2,3.000000,700,sdsa_rf_not_update,7,9,0.928571,0.784733
0,dataset3,2,3.000000,700,sdsa_rf_not_update,8,0,0.957143,0.690726
1,dataset3,2,3.000000,700,sdsa_rf_not_update,8,1,0.942857,0.522506
2,dataset3,2,3.000000,700,sdsa_rf_not_update,8,2,0.900000,0.545015
3,dataset3,2,3.000000,700,sdsa_rf_not_update,8,3,0.942857,0.606663
4,dataset3,2,3.000000,700,sdsa_rf_not_update,8,4,0.885714,0.477077
5,dataset3,2,3.000000,700,sdsa_rf_not_update,8,5,0.957143,0.540174
6,dataset3,2,3.000000,700,sdsa_rf_not_update,8,6,0.942857,0.518641
7,dataset3,2,3.000000,700,sdsa_rf_not_update,8,7,0.985714,0.518669
8,dataset3,2,3.000000,700,sdsa_rf_not_update,8,8,0.942857,0.500925
9,dataset3,2,3.000000,700,sdsa_rf_not_update,8,9,0.971429,0.519442
0,dataset3,2,3.000000,700,sdsa_rf_not_update,9,0,0.942857,0.636917
1,dataset3,2,3.000000,700,sdsa_rf_not_update,9,1,0.871429,0.531903
2,dataset3,2,3.000000,700,sdsa_rf_not_update,9,2,0.971429,0.529904
3,dataset3,2,3.000000,700,sdsa_rf_not_update,9,3,0.971429,0.581348
4,dataset3,2,3.000000,700,sdsa_rf_not_update,9,4,0.928571,0.499699
5,dataset3,2,3.000000,700,sdsa_rf_not_update,9,5,0.942857,0.521311
6,dataset3,2,3.000000,700,sdsa_rf_not_update,9,6,0.985714,0.517520
7,dataset3,2,3.000000,700,sdsa_rf_not_update,9,7,0.971429,0.547657
8,dataset3,2,3.000000,700,sdsa_rf_not_update,9,8,0.942857,0.500012
9,dataset3,2,3.000000,700,sdsa_rf_not_update,9,9,0.957143,0.504418
0,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,0,0.981132,0.665166
1,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,1,0.886792,0.604552
2,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,2,0.961538,0.507031
3,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,3,0.942308,0.578007
4,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,4,0.961538,0.730464
5,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,5,0.961538,0.741355
6,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,6,0.942308,0.729485
7,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,7,0.980769,0.588096
8,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,8,0.961538,0.739877
9,dry-climates,3,16.000000,522,sdsa_rf_not_update,0,9,0.923077,0.462482
0,climates,10,16.000000,1415,sdsa_rf_not_update,3,0,0.788732,4.551360
1,climates,10,16.000000,1415,sdsa_rf_not_update,3,1,0.718310,4.169969
2,climates,10,16.000000,1415,sdsa_rf_not_update,3,2,0.781690,3.789625
3,climates,10,16.000000,1415,sdsa_rf_not_update,3,3,0.788732,3.147195
4,climates,10,16.000000,1415,sdsa_rf_not_update,3,4,0.859155,3.056785
5,climates,10,16.000000,1415,sdsa_rf_not_update,3,5,0.773050,3.621377
6,climates,10,16.000000,1415,sdsa_rf_not_update,3,6,0.709220,3.785501
7,climates,10,16.000000,1415,sdsa_rf_not_update,3,7,0.765957,4.326307
8,climates,10,16.000000,1415,sdsa_rf_not_update,3,8,0.709220,3.772195
9,climates,10,16.000000,1415,sdsa_rf_not_update,3,9,0.794326,3.303831
0,climates,10,16.000000,1415,sdsa_rf_not_update,1,0,0.739437,3.950936
1,climates,10,16.000000,1415,sdsa_rf_not_update,1,1,0.746479,4.008368
2,climates,10,16.000000,1415,sdsa_rf_not_update,1,2,0.753521,4.476679
3,climates,10,16.000000,1415,sdsa_rf_not_update,1,3,0.838028,3.704822
4,climates,10,16.000000,1415,sdsa_rf_not_update,1,4,0.746479,4.301920
5,climates,10,16.000000,1415,sdsa_rf_not_update,1,5,0.751773,4.201030
6,climates,10,16.000000,1415,sdsa_rf_not_update,1,6,0.794326,3.962346
7,climates,10,16.000000,1415,sdsa_rf_not_update,1,7,0.808511,3.457361
8,climates,10,16.000000,1415,sdsa_rf_not_update,1,8,0.794326,3.063589
9,climates,10,16.000000,1415,sdsa_rf_not_update,1,9,0.723404,3.505396
0,dataset3,2,3.000000,700,sdsa_rf_not_update,2,0,0.942857,0.900177
1,dataset3,2,3.000000,700,sdsa_rf_not_update,2,1,0.957143,0.798255
2,dataset3,2,3.000000,700,sdsa_rf_not_update,2,2,0.942857,0.839804
3,dataset3,2,3.000000,700,sdsa_rf_not_update,2,3,0.957143,1.006229
4,dataset3,2,3.000000,700,sdsa_rf_not_update,2,4,0.900000,0.845160
5,dataset3,2,3.000000,700,sdsa_rf_not_update,2,5,0.942857,0.834305
6,dataset3,2,3.000000,700,sdsa_rf_not_update,2,6,0.942857,1.150421
7,dataset3,2,3.000000,700,sdsa_rf_not_update,2,7,0.942857,1.040057
8,dataset3,2,3.000000,700,sdsa_rf_not_update,2,8,0.928571,0.915644
9,dataset3,2,3.000000,700,sdsa_rf_not_update,2,9,0.985714,0.917273
0,climates,10,16.000000,1415,sdsa_rf_not_update,5,0,0.774648,4.307971
1,climates,10,16.000000,1415,sdsa_rf_not_update,5,1,0.809859,4.183838
2,climates,10,16.000000,1415,sdsa_rf_not_update,5,2,0.781690,4.484557
3,climates,10,16.000000,1415,sdsa_rf_not_update,5,3,0.732394,4.352970
4,climates,10,16.000000,1415,sdsa_rf_not_update,5,4,0.795775,3.430169
5,climates,10,16.000000,1415,sdsa_rf_not_update,5,5,0.758865,3.309204
6,climates,10,16.000000,1415,sdsa_rf_not_update,5,6,0.702128,3.151035
7,climates,10,16.000000,1415,sdsa_rf_not_update,5,7,0.723404,3.827410
8,climates,10,16.000000,1415,sdsa_rf_not_update,5,8,0.787234,3.847437
9,climates,10,16.000000,1415,sdsa_rf_not_update,5,9,0.822695,3.647580
0,mushroom,2,3.000000,154,sdsa_rf_not_update,2,0,0.500000,0.442463
1,mushroom,2,3.000000,154,sdsa_rf_not_update,2,1,0.687500,0.474781
2,mushroom,2,3.000000,154,sdsa_rf_not_update,2,2,0.750000,0.448291
3,mushroom,2,3.000000,154,sdsa_rf_not_update,2,3,0.562500,0.343540
4,mushroom,2,3.000000,154,sdsa_rf_not_update,2,4,0.666667,0.327374
5,mushroom,2,3.000000,154,sdsa_rf_not_update,2,5,0.666667,0.453738
6,mushroom,2,3.000000,154,sdsa_rf_not_update,2,6,0.733333,0.394504
7,mushroom,2,3.000000,154,sdsa_rf_not_update,2,7,0.733333,0.289046
8,mushroom,2,3.000000,154,sdsa_rf_not_update,2,8,0.733333,0.429085
9,mushroom,2,3.000000,154,sdsa_rf_not_update,2,9,0.800000,0.480618
0,dataset1,2,2.000000,400,sdsa_rf_not_update,8,0,0.950000,0.185205
1,dataset1,2,2.000000,400,sdsa_rf_not_update,8,1,0.800000,0.152649
2,dataset1,2,2.000000,400,sdsa_rf_not_update,8,2,0.925000,0.154852
3,dataset1,2,2.000000,400,sdsa_rf_not_update,8,3,0.825000,0.140164
4,dataset1,2,2.000000,400,sdsa_rf_not_update,8,4,0.900000,0.165028
5,dataset1,2,2.000000,400,sdsa_rf_not_update,8,5,0.925000,0.160104
6,dataset1,2,2.000000,400,sdsa_rf_not_update,8,6,0.900000,0.143399
7,dataset1,2,2.000000,400,sdsa_rf_not_update,8,7,0.950000,0.144912
8,dataset1,2,2.000000,400,sdsa_rf_not_update,8,8,0.975000,0.158482
9,dataset1,2,2.000000,400,sdsa_rf_not_update,8,9,0.850000,0.194964
0,mushroom,2,3.000000,154,sdsa_rf_not_update,7,0,0.687500,0.408742
1,mushroom,2,3.000000,154,sdsa_rf_not_update,7,1,0.687500,0.412390
2,mushroom,2,3.000000,154,sdsa_rf_not_update,7,2,0.625000,0.449078
3,mushroom,2,3.000000,154,sdsa_rf_not_update,7,3,0.750000,0.406960
4,mushroom,2,3.000000,154,sdsa_rf_not_update,7,4,0.666667,0.381706
5,mushroom,2,3.000000,154,sdsa_rf_not_update,7,5,0.666667,0.433357
6,mushroom,2,3.000000,154,sdsa_rf_not_update,7,6,0.666667,0.293547
7,mushroom,2,3.000000,154,sdsa_rf_not_update,7,7,0.733333,0.396913
8,mushroom,2,3.000000,154,sdsa_rf_not_update,7,8,0.666667,0.344087
9,mushroom,2,3.000000,154,sdsa_rf_not_update,7,9,0.666667,0.364954
0,dataset2,2,2.000000,700,sdsa_rf_not_update,2,0,0.914286,0.825766
1,dataset2,2,2.000000,700,sdsa_rf_not_update,2,1,0.957143,0.829868
2,dataset2,2,2.000000,700,sdsa_rf_not_update,2,2,0.942857,0.814644
3,dataset2,2,2.000000,700,sdsa_rf_not_update,2,3,0.957143,0.829550
4,dataset2,2,2.000000,700,sdsa_rf_not_update,2,4,0.957143,0.754596
5,dataset2,2,2.000000,700,sdsa_rf_not_update,2,5,0.957143,0.925579
6,dataset2,2,2.000000,700,sdsa_rf_not_update,2,6,0.842857,0.773080
7,dataset2,2,2.000000,700,sdsa_rf_not_update,2,7,0.942857,0.848568
8,dataset2,2,2.000000,700,sdsa_rf_not_update,2,8,0.942857,0.776933
9,dataset2,2,2.000000,700,sdsa_rf_not_update,2,9,0.957143,0.809681
0,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,0,0.962264,0.755570
1,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,1,0.943396,0.641011
2,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,2,0.961538,0.520942
3,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,3,1.000000,0.527155
4,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,4,0.903846,0.682213
5,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,5,0.942308,0.743939
6,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,6,0.961538,0.722302
7,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,7,0.942308,0.708727
8,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,8,0.923077,0.496574
9,dry-climates,3,16.000000,522,sdsa_rf_not_update,3,9,0.923077,0.655532
0,synthetic-dataset1,2,2.000000,400,sdsa,0,0,0.875000,0.059801
1,synthetic-dataset1,2,2.000000,400,sdsa,0,1,0.925000,0.048295
2,synthetic-dataset1,2,2.000000,400,sdsa,0,2,0.850000,0.064712
3,synthetic-dataset1,2,2.000000,400,sdsa,0,3,0.925000,0.056444
4,synthetic-dataset1,2,2.000000,400,sdsa,0,4,0.900000,0.072160
5,synthetic-dataset1,2,2.000000,400,sdsa,0,5,0.900000,0.075902
6,synthetic-dataset1,2,2.000000,400,sdsa,0,6,0.925000,0.079730
7,synthetic-dataset1,2,2.000000,400,sdsa,0,7,0.875000,0.064131
8,synthetic-dataset1,2,2.000000,400,sdsa,0,8,0.825000,0.092948
9,synthetic-dataset1,2,2.000000,400,sdsa,0,9,0.775000,0.072044
0,synthetic-dataset1,2,2.000000,400,sdsa,1,0,0.850000,0.059801
1,synthetic-dataset1,2,2.000000,400,sdsa,1,1,0.875000,0.048295
2,synthetic-dataset1,2,2.000000,400,sdsa,1,2,0.825000,0.080808
3,synthetic-dataset1,2,2.000000,400,sdsa,1,3,0.900000,0.065146
4,synthetic-dataset1,2,2.000000,400,sdsa,1,4,0.825000,0.080064
5,synthetic-dataset1,2,2.000000,400,sdsa,1,5,0.950000,0.067880
6,synthetic-dataset1,2,2.000000,400,sdsa,1,6,0.825000,0.064499
7,synthetic-dataset1,2,2.000000,400,sdsa,1,7,0.800000,0.070078
8,synthetic-dataset1,2,2.000000,400,sdsa,1,8,0.875000,0.059055
9,synthetic-dataset1,2,2.000000,400,sdsa,1,9,0.775000,0.073179
0,synthetic-dataset1,2,2.000000,400,sdsa,2,0,0.950000,0.053720
1,synthetic-dataset1,2,2.000000,400,sdsa,2,1,0.900000,0.048295
2,synthetic-dataset1,2,2.000000,400,sdsa,2,2,0.900000,0.077791
3,synthetic-dataset1,2,2.000000,400,sdsa,2,3,0.875000,0.059968
4,synthetic-dataset1,2,2.000000,400,sdsa,2,4,0.850000,0.104759
5,synthetic-dataset1,2,2.000000,400,sdsa,2,5,0.925000,0.065962
6,synthetic-dataset1,2,2.000000,400,sdsa,2,6,0.750000,0.064195
7,synthetic-dataset1,2,2.000000,400,sdsa,2,7,0.925000,0.054963
8,synthetic-dataset1,2,2.000000,400,sdsa,2,8,0.900000,0.064015
9,synthetic-dataset1,2,2.000000,400,sdsa,2,9,0.900000,0.080153
0,synthetic-dataset1,2,2.000000,400,sdsa,3,0,0.825000,0.061742
1,synthetic-dataset1,2,2.000000,400,sdsa,3,1,0.900000,0.068346
2,synthetic-dataset1,2,2.000000,400,sdsa,3,2,0.875000,0.056231
3,synthetic-dataset1,2,2.000000,400,sdsa,3,3,0.925000,0.078675
4,synthetic-dataset1,2,2.000000,400,sdsa,3,4,0.900000,0.058861
5,synthetic-dataset1,2,2.000000,400,sdsa,3,5,0.875000,0.069630
6,synthetic-dataset1,2,2.000000,400,sdsa,3,6,1.000000,0.059679
7,synthetic-dataset1,2,2.000000,400,sdsa,3,7,0.850000,0.060487
8,synthetic-dataset1,2,2.000000,400,sdsa,3,8,0.825000,0.060138
9,synthetic-dataset1,2,2.000000,400,sdsa,3,9,0.775000,0.061839
0,synthetic-dataset1,2,2.000000,400,sdsa,4,0,0.875000,0.051719
1,synthetic-dataset1,2,2.000000,400,sdsa,4,1,0.925000,0.048278
2,synthetic-dataset1,2,2.000000,400,sdsa,4,2,0.825000,0.072803
3,synthetic-dataset1,2,2.000000,400,sdsa,4,3,0.750000,0.052965
4,synthetic-dataset1,2,2.000000,400,sdsa,4,4,0.925000,0.085085
5,synthetic-dataset1,2,2.000000,400,sdsa,4,5,0.925000,0.076020
6,synthetic-dataset1,2,2.000000,400,sdsa,4,6,0.800000,0.060492
7,synthetic-dataset1,2,2.000000,400,sdsa,4,7,0.925000,0.075119
8,synthetic-dataset1,2,2.000000,400,sdsa,4,8,0.875000,0.056969
9,synthetic-dataset1,2,2.000000,400,sdsa,4,9,0.850000,0.059449
0,synthetic-dataset1,2,2.000000,400,sdsa,5,0,0.875000,0.061886
1,synthetic-dataset1,2,2.000000,400,sdsa,5,1,0.825000,0.044632
2,synthetic-dataset1,2,2.000000,400,sdsa,5,2,0.900000,0.063742
3,synthetic-dataset1,2,2.000000,400,sdsa,5,3,0.925000,0.073181
4,synthetic-dataset1,2,2.000000,400,sdsa,5,4,0.900000,0.085067
5,synthetic-dataset1,2,2.000000,400,sdsa,5,5,0.875000,0.062447
6,synthetic-dataset1,2,2.000000,400,sdsa,5,6,0.875000,0.068135
7,synthetic-dataset1,2,2.000000,400,sdsa,5,7,0.900000,0.062681
8,synthetic-dataset1,2,2.000000,400,sdsa,5,8,0.875000,0.057462
9,synthetic-dataset1,2,2.000000,400,sdsa,5,9,0.800000,0.073518
0,synthetic-dataset1,2,2.000000,400,sdsa,6,0,0.850000,0.059325
1,synthetic-dataset1,2,2.000000,400,sdsa,6,1,0.800000,0.071280
2,synthetic-dataset1,2,2.000000,400,sdsa,6,2,0.850000,0.065173
3,synthetic-dataset1,2,2.000000,400,sdsa,6,3,0.825000,0.065917
4,synthetic-dataset1,2,2.000000,400,sdsa,6,4,0.825000,0.072496
5,synthetic-dataset1,2,2.000000,400,sdsa,6,5,0.900000,0.072090
6,synthetic-dataset1,2,2.000000,400,sdsa,6,6,0.850000,0.077857
7,synthetic-dataset1,2,2.000000,400,sdsa,6,7,0.925000,0.064015
8,synthetic-dataset1,2,2.000000,400,sdsa,6,8,0.825000,0.080153
9,synthetic-dataset1,2,2.000000,400,sdsa,6,9,0.925000,0.049538
0,synthetic-dataset1,2,2.000000,400,sdsa,7,0,0.900000,0.060702
1,synthetic-dataset1,2,2.000000,400,sdsa,7,1,0.800000,0.074469
2,synthetic-dataset1,2,2.000000,400,sdsa,7,2,0.900000,0.084003
3,synthetic-dataset1,2,2.000000,400,sdsa,7,3,0.850000,0.078125
4,synthetic-dataset1,2,2.000000,400,sdsa,7,4,0.925000,0.065195
5,synthetic-dataset1,2,2.000000,400,sdsa,7,5,0.875000,0.055452
6,synthetic-dataset1,2,2.000000,400,sdsa,7,6,0.900000,0.060073
7,synthetic-dataset1,2,2.000000,400,sdsa,7,7,0.900000,0.056816
8,synthetic-dataset1,2,2.000000,400,sdsa,7,8,0.875000,0.049207
9,synthetic-dataset1,2,2.000000,400,sdsa,7,9,0.900000,0.036333
0,synthetic-dataset1,2,2.000000,400,sdsa,8,0,0.925000,0.059227
1,synthetic-dataset1,2,2.000000,400,sdsa,8,1,0.850000,0.039807
2,synthetic-dataset1,2,2.000000,400,sdsa,8,2,0.925000,0.040019
3,synthetic-dataset1,2,2.000000,400,sdsa,8,3,0.800000,0.034870
4,synthetic-dataset1,2,2.000000,400,sdsa,8,4,0.850000,0.035123
5,synthetic-dataset1,2,2.000000,400,sdsa,8,5,0.925000,0.031007
6,synthetic-dataset1,2,2.000000,400,sdsa,8,6,0.875000,0.040323
7,synthetic-dataset1,2,2.000000,400,sdsa,8,7,0.900000,0.038470
8,synthetic-dataset1,2,2.000000,400,sdsa,8,8,0.850000,0.040358
9,synthetic-dataset1,2,2.000000,400,sdsa,8,9,0.875000,0.037291
0,synthetic-dataset1,2,2.000000,400,sdsa,9,0,0.975000,0.046032
1,synthetic-dataset1,2,2.000000,400,sdsa,9,1,0.825000,0.040352
2,synthetic-dataset1,2,2.000000,400,sdsa,9,2,0.750000,0.029918
3,synthetic-dataset1,2,2.000000,400,sdsa,9,3,0.925000,0.034870
4,synthetic-dataset1,2,2.000000,400,sdsa,9,4,0.875000,0.027150
5,synthetic-dataset1,2,2.000000,400,sdsa,9,5,0.950000,0.040877
6,synthetic-dataset1,2,2.000000,400,sdsa,9,6,0.725000,0.032295
7,synthetic-dataset1,2,2.000000,400,sdsa,9,7,0.825000,0.033120
8,synthetic-dataset1,2,2.000000,400,sdsa,9,8,0.825000,0.031742
9,synthetic-dataset1,2,2.000000,400,sdsa,9,9,0.825000,0.032608
0,mushroom,2,3.000000,154,sdsa,0,0,0.687500,0.054122
1,mushroom,2,3.000000,154,sdsa,0,1,0.437500,0.047899
2,mushroom,2,3.000000,154,sdsa,0,2,0.562500,0.046527
3,mushroom,2,3.000000,154,sdsa,0,3,0.500000,0.046424
4,mushroom,2,3.000000,154,sdsa,0,4,0.600000,0.047822
5,mushroom,2,3.000000,154,sdsa,0,5,0.600000,0.046985
6,mushroom,2,3.000000,154,sdsa,0,6,0.600000,0.046067
7,mushroom,2,3.000000,154,sdsa,0,7,0.666667,0.046230
8,mushroom,2,3.000000,154,sdsa,0,8,0.666667,0.049190
9,mushroom,2,3.000000,154,sdsa,0,9,0.600000,0.047252
0,european-climates,2,16.000000,324,sdsa,4,0,0.878788,0.326562
1,european-climates,2,16.000000,324,sdsa,4,1,0.909091,0.318374
2,european-climates,2,16.000000,324,sdsa,4,2,0.969697,0.335336
3,european-climates,2,16.000000,324,sdsa,4,3,0.848485,0.328683
4,european-climates,2,16.000000,324,sdsa,4,4,0.937500,0.327871
5,european-climates,2,16.000000,324,sdsa,4,5,0.937500,0.321782
6,european-climates,2,16.000000,324,sdsa,4,6,0.937500,0.327192
7,european-climates,2,16.000000,324,sdsa,4,7,0.875000,0.321375
8,european-climates,2,16.000000,324,sdsa,4,8,0.937500,0.345032
9,european-climates,2,16.000000,324,sdsa,4,9,0.906250,0.318207
0,mushroom,2,3.000000,154,sdsa,4,0,0.875000,0.049427
1,mushroom,2,3.000000,154,sdsa,4,1,0.687500,0.047399
2,mushroom,2,3.000000,154,sdsa,4,2,0.437500,0.046774
3,mushroom,2,3.000000,154,sdsa,4,3,0.625000,0.045819
